,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://bio.tools/ppms,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
1,https://bio.tools/DRAMP,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
2,https://bio.tools/m3drop,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
3,https://bio.tools/mrcip,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
4,https://bio.tools/probe,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
5,https://bio.tools/Bellerophon,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
6,https://bio.tools/cga_tools,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
7,https://bio.tools/midb,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
8,https://bio.tools/mungesumstats,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
9,https://bio.tools/drugvirus,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
10,https://bio.tools/sculptor,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
11,https://bio.tools/badge,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
12,https://bio.tools/DeepMF,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
13,https://bio.tools/ontogetsibs,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
14,https://bio.tools/multimeta,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
15,https://bio.tools/gdasc,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
16,https://bio.tools/MolProbity_autogenerated,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
17,https://bio.tools/dart_mapper,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
18,https://bio.tools/vica,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
19,https://bio.tools/hap-ibd,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
20,https://bio.tools/Fiview,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
21,https://bio.tools/linkprep,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
22,https://bio.tools/alignstat,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
